George-2_N0_Turb		rows = 366
-2.616	0.3	0.01279	1000000	-0.1399
-1.666	0.4	0.01291	1000000	-0.1393
-0.693	0.5	0.01313	1000000	-0.1382
0.348	0.6	0.01346	1000000	-0.1356
1.432	0.7	0.01396	1000000	-0.1321
2.481	0.8	0.01468	1000000	-0.1297
3.564	0.9	0.01558	1000000	-0.1268
4.698	1	0.01675	1000000	-0.1231
5.897	1.1	0.01829	1000000	-0.1185
10.071	1.4	0.02618	1000000	-0.1001
11.949	1.5	0.03352	1000000	-0.09
14.615	1.6	0.04912	1000000	-0.077
-5.415	-0	0.01288	1100000	-0.1405
-4.5	0.1	0.01264	1100000	-0.1408
-3.578	0.2	0.01254	1100000	-0.1408
-2.646	0.3	0.01256	1100000	-0.1406
-1.7	0.4	0.01267	1100000	-0.1401
-0.732	0.5	0.01289	1100000	-0.1391
0.292	0.6	0.01321	1100000	-0.1368
1.383	0.7	0.01368	1100000	-0.1332
2.431	0.8	0.01436	1100000	-0.1307
3.506	0.9	0.01524	1100000	-0.1279
4.633	1	0.01636	1100000	-0.1243
5.822	1.1	0.01782	1100000	-0.1199
9.925	1.4	0.02513	1100000	-0.102
11.744	1.5	0.03183	1100000	-0.0923
14.199	1.6	0.04512	1100000	-0.0798
-5.434	-0	0.01266	1200000	-0.141
-4.521	0.1	0.01243	1200000	-0.1413
-3.602	0.2	0.01234	1200000	-0.1414
-2.673	0.3	0.01235	1200000	-0.1412
-1.73	0.4	0.01246	1200000	-0.1408
-0.767	0.5	0.01267	1200000	-0.1399
0.24	0.6	0.01298	1200000	-0.138
1.335	0.7	0.01343	1200000	-0.1342
2.385	0.8	0.01409	1200000	-0.1317
3.454	0.9	0.01493	1200000	-0.129
4.573	1	0.016	1200000	-0.1255
5.755	1.1	0.01742	1200000	-0.1211
9.792	1.4	0.0242	1200000	-0.1039
11.568	1.5	0.03043	1200000	-0.0942
13.877	1.6	0.04213	1200000	-0.0823
-5.451	-0	0.01247	1300000	-0.1415
-4.54	0.1	0.01224	1300000	-0.1418
-3.623	0.2	0.01215	1300000	-0.1419
-2.697	0.3	0.01217	1300000	-0.1418
-1.758	0.4	0.01228	1300000	-0.1414
-0.799	0.5	0.01248	1300000	-0.1406
0.194	0.6	0.01278	1300000	-0.1391
1.289	0.7	0.01321	1300000	-0.1352
2.343	0.8	0.01384	1300000	-0.1326
3.408	0.9	0.01465	1300000	-0.1299
4.519	1	0.01569	1300000	-0.1265
5.693	1.1	0.01705	1300000	-0.1222
9.681	1.4	0.02344	1300000	-0.1055
11.408	1.5	0.02919	1300000	-0.0961
13.613	1.6	0.03974	1300000	-0.0845
-5.466	0	0.01229	1400000	-0.1419
-4.557	0.1	0.01207	1400000	-0.1422
-3.642	0.2	0.01199	1400000	-0.1424
-2.719	0.3	0.012	1400000	-0.1423
-1.782	0.4	0.01211	1400000	-0.142
-0.827	0.5	0.0123	1400000	-0.1413
0.156	0.6	0.0126	1400000	-0.1399
1.244	0.7	0.01301	1400000	-0.1362
2.305	0.8	0.01361	1400000	-0.1334
3.365	0.9	0.0144	1400000	-0.1308
4.472	1	0.01541	1400000	-0.1275
5.636	1.1	0.01671	1400000	-0.1233
9.577	1.4	0.02274	1400000	-0.107
11.274	1.5	0.02817	1400000	-0.0977
13.389	1.6	0.03774	1400000	-0.0864
-5.48	-0	0.01213	1500000	-0.1422
-4.573	0.1	0.01191	1500000	-0.1426
-3.66	0.2	0.01183	1500000	-0.1428
-2.739	0.3	0.01185	1500000	-0.1428
-1.805	0.4	0.01195	1500000	-0.1425
-0.853	0.5	0.01214	1500000	-0.1419
0.125	0.6	0.01243	1500000	-0.1407
1.2	0.7	0.01283	1500000	-0.1372
2.27	0.8	0.01341	1500000	-0.1341
3.327	0.9	0.01418	1500000	-0.1316
4.429	1	0.01516	1500000	-0.1283
5.586	1.1	0.01642	1500000	-0.1243
9.484	1.4	0.02212	1500000	-0.1084
11.148	1.5	0.02723	1500000	-0.0993
13.202	1.6	0.03613	1500000	-0.0882
